male	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0
bmi	20.23	24.41	21.56	29.87	21.5	17.44	24.68	24.13	39.51	20.3	21.42	29.5	22.67	26.09	32.15	34.27	20.05	22.04	33.94	22.3	22.49	43.7	20.18	33.58	23.79	25.56	28.82	24.54	20.22	23.46	39.81	27.07	44.83	30.59	30.37	29.6	22.45	32.29	27.58	38.24	23.29	21.16	28.02	29.12	24.46	26.63	30.44	26.26	27.73	42.64	48.95	24.65	23.02	28.87	32.42	21.9	21.58	23.45	26.12	24.48	20.3	26.02	22.61	39.06	26.91	26.77	30.63	39.54	25.58	28.64	24.79	28.17	28.17	22.75	38.74	25.89	39.33	37.99	22.1	26.59	20.35	21.83	21.76	30.23	31.65	26.22	22.86	31.85	20.16	22.21	32.86	22.11	28.66	21.73	39.74	26.28	27.59	36.28	21.34	29.59	27.81	26.12	24.06	23.83	25.46	19.15	30.2	24.68	24.36	23.72	26.67	34.21	22.56	28.39	27.61	24.87	20.17	31.09	27.18	23.64	35.43	22.07
illness	0.384615385	1	0.538461538	0.153846154	0.538461538	0.615384615	0.692307692	1	4.846153846	0.461538462	0.384615385	0.461538462	0.153846154	0.846153846	0.615384615	0.076923077	1.307692308	0.923076923	2.692307692	0.538461538	0.923076923	0.230769231	0.307692308	1.923076923	0.384615385	0.461538462	0.076923077	1.076923077	1	1.846153846	1.461538462	0.769230769	1.384615385	1.461538462	0.769230769	0	1.923076923	1.153846154	0.769230769	0.769230769	0.692307692	0.692307692	2.230769231	1.307692308	0.461538462	2.076923077	2.384615385	1.076923077	0.461538462	1.384615385	1	1.538461538	0.384615385	0.538461538	0.769230769	0.384615385	0	0.769230769	1.083333333	0.769230769	0.846153846	0.692307692	1.5	2.769230769	1.846153846	0.384615385	1.230769231	0.461538462	4.076923077	1.230769231	2.923076923	0.230769231	0.307692308	0.692307692	3.076923077	3.230769231	2.153846154	3.615384615	0.153846154	1.076923077	0.846153846	0	1.153846154	0.846153846	1.384615385	1.846153846	0.692307692	0.615384615	0.769230769	0.076923077	1.769230769	1.769230769	0.923076923	1.076923077	0.769230769	0.384615385	0.846153846	0.5	0.461538462	0.461538462	1.538461538	1.076923077	3.230769231	0	2.846153846	0.846153846	0.769230769	0.615384615	0.307692308	0.769230769	1	0	0.769230769	1.076923077	1.923076923	0.384615385	0.692307692	0.769230769	0.461538462	1.230769231	1	0.307692308
smoke	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
alcohol	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0
cesd	5	24	12	2	7	9	5	4	7	11	2	9	10	14	2	21	45	13	28	5	21	11	4	18	13	12	2	9	6	13	15	8	2	15	22	1	11	2	16	11	6	8	28	5	2	12	26	8	3	24	19	9	57	11	15	12	2	19	23	6	21.05263158	2	20	36	19	2	15	6	35	11	13	11	25	22	28	5	20	10	12	14	4	6	9	11	8	15	17	7	3	3	17	6	11	13	7	14	8	7	21	2	12	17	12	0	12	10	2	NA	18	18	5	7	9	11	30	5	20	12	5	34	15	1
cd3e	10.9404	10.7817	10.7946	10.8781	11.087	10.8919	10.8997	10.8702	10.6597	11.002	11.318	11.0209	10.8492	10.9287	10.8887	10.928	10.9273	11.3325	10.7913	10.5995	11.182	10.7913	10.9772	11.3862	10.9624	10.4714	11.1713	11.2328	11.5018	11.2497	10.8479	11.0514	10.8234	11.144	10.7701	11.436	10.882	10.3925	11.3443	11.0373	11.1804	10.737	11.3825	11.207	11.3667	11.2319	10.9273	10.779	10.578	11.0078	10.9453	10.7701	11.0663	11.0172	10.6208	11.2209	10.9786	10.9321	11.2925	11.266	11.4765	11.4497	11.0685	11.5262	10.926	10.9036	10.7952	10.8939	10.6752	10.8196	10.6185	10.6242	9.5169	10.1938	11.3852	10.6397	10.0513	10.6686	10.4226	10.7439	10.3713	10.5711	10.3183	10.7445	10.233	10.459	10.197	10.6391	10.8427	10.2544	10.443	10.903	10.2962	10.3095	10.8023	10.4345	10.2761	10.8566	10.1047	9.9936	10.3678	10.1646	9.9135	10.4693	10.2568	10.8833	10.4832	10.507	10.4435	10.7582	10.8839	10.9314	10.7587	10.7682	10.7607	10.4078	11.1448	10.9653	10.9807	10.1683	10.1341	10.0449
cd3d	12.4003	12.1016	12.4044	12.2389	12.3606	12.325	12.222	12.1942	12.0958	12.4244	12.6109	12.5476	12.2704	12.5403	12.4128	12.393	12.3321	12.7452	12.2452	12.027	12.5489	12.0615	12.4302	12.5661	12.5987	11.7679	12.505	12.3801	12.6551	12.5087	12.4074	12.4749	12.2953	12.3762	12.2707	12.4791	12.6707	11.8955	12.5622	12.3095	12.388	12.0813	12.5798	12.7751	12.514	12.4995	12.3938	12.1229	11.9063	12.3998	12.4667	12.175	12.4246	12.4443	12.3034	12.4568	12.4187	12.3195	12.5153	12.4338	12.5313	12.7512	12.5486	12.4605	12.3331	12.5687	12.7206	12.3154	12.1645	12.2622	12.5565	12.6098	11.7537	12.2329	12.3867	12.0837	12.1818	12.4792	12.2712	12.5418	12.2483	12.4301	12.358	12.183	11.7691	12.3258	12.1936	11.9807	12.2149	12.2751	11.865	12.2644	12.3978	12.2897	12.2391	11.9535	12.0804	12.117	12.4359	11.4269	12.4307	12.4215	11.775	12.1373	12.1211	12.1004	12.38	11.9781	12.486	12.5616	12.1602	12.4315	12.6122	12.2882	12.0319	12.0047	12.6142	12.4	12.723	12.3017	12.0086	12.0239
cd19	10.3843	7.5481	9.0495	10.5306	10.3158	9.3186	9.5134	9.8936	9.6855	9.2983	10.4252	9.1941	10.2349	9.3958	10.0069	10.3859	10.6071	10.0064	10.9807	9.0465	9.9248	9.6677	9.8209	10.3838	8.7736	10.0275	9.4685	9.2881	9.402	10.0237	10.1797	10.1123	9.103	10.2464	9.8698	10.7146	10.1189	9.6177	10.7882	10.2486	10.5413	9.6166	10.0831	9.8706	9.0547	10.5988	9.9252	9.5494	7.8018	8.6927	10.9063	9.7549	10.6808	10.7233	9.7775	9.8912	10.1697	9.5144	9.5184	9.7885	10.2019	10.8023	9.0362	10.781	10.2435	10.2861	10.0577	9.583	10.192	10.1655	9.3988	9.8152	9.6821	10.4672	9.8171	9.7107	10.5629	10.0504	9.2064	8.8747	9.4796	9.8536	9.2833	9.5758	9.013	9.2999	9.6895	9.8231	9.5915	10.0965	9.6656	9.1005	10.3017	9.6788	10.3628	9.3839	10.3383	10.5339	9.9211	8.8566	10.2402	9.9632	9.4786	9.5555	10.0245	9.8846	10.5339	8.7197	8.7279	9.5937	9.9619	9.9392	10.1311	9.3327	9.5815	9.7265	9.9364	10.4924	10.0986	9.3334	9.282	9.6565
cd4	10.1869	10.3533	9.9879	10.2005	10.0804	10.073	10.0792	10.1801	10.2842	10.0756	9.6803	9.9916	10.1738	10.2047	10.3738	9.9304	10.0254	10.2766	10.0865	10.07	10.2731	10.1845	9.5225	9.8409	10.1518	10.2119	9.9802	10.3158	9.9875	9.9292	10.1016	9.8893	10.0921	10.0164	10.0769	9.9721	10.0965	10.434	9.942	10.1363	9.89	10.2731	10.0492	9.7771	10.2137	10.2326	9.3555	10.1427	10.2373	10.0539	9.8482	9.9276	10.1113	9.9863	10.0631	10.2998	10.0039	10.0275	9.9668	9.8854	10.3032	9.5474	9.878	10.0151	9.9944	9.4478	9.7136	9.9256	10.0986	10.0788	9.9737	10.0792	10.2884	9.9615	10.1669	9.9207	10.0326	9.8008	9.9526	9.9591	9.9324	9.6149	9.7493	9.8912	10.3653	9.8008	9.8702	10.3338	10.018	10.1687	9.7986	9.7927	9.8591	9.9587	9.9199	10.0956	9.7584	9.7065	9.7564	10.4595	9.7095	9.868	9.9953	9.9163	9.8741	9.9558	9.5915	10.115	9.8881	9.8271	10.1518	9.9969	9.8795	9.7889	10.0404	9.8459	9.6862	10.0284	9.5562	10.0648	9.6765	10.132
cd8a	11.7422	11.3777	11.8992	11.2537	11.3346	10.8451	11.3199	11.4996	11.668	12.0864	12.0328	11.5933	11.5789	12.0032	11.3595	11.4178	11.7436	11.758	11.5624	11.6637	11.9844	11.439	12.1243	12.0356	12.1907	10.6552	11.8235	11.9623	12.609	11.7358	11.8079	12.1449	11.3983	11.7544	11.2657	12.0129	11.3361	11.8258	11.6666	11.8472	11.7796	11.356	11.938	12.8553	10.9779	11.0808	12.194	11.1658	10.9567	12.6816	11.2285	11.5366	11.7869	11.6274	11.6528	11.6228	11.1458	11.8137	12.7903	12.0711	11.8102	12.2678	12.3149	11.9258	11.9021	11.9079	12.155	11.5574	11.0451	11.4593	11.9772	11.1334	11.21	10.9378	11.7053	11.2612	11.095	11.6299	10.979	11.8148	11.341	12.1012	11.9511	11.6246	10.3291	11.9979	11.6295	11.5357	11.431	10.6233	10.5318	10.9054	11.2524	11.883	11.0843	11.5742	11.1783	11.4685	11.4725	10.2578	11.0842	11.2821	10.7027	10.8477	10.948	11.7051	11.614	11.0213	11.8596	11.2644	11.4098	11.7039	11.725	11.7797	11.3894	11.0215	12.3526	11.8415	12.9459	11.6466	11.281	10.3266
fcgr3a	7.4281	7.7142	7.744	7.6021	7.5149	7.8389	7.5566	7.6746	7.9512	7.905	7.6549	7.6385	7.4178	7.5628	7.6418	7.6447	7.5004	7.5407	7.3211	7.7543	7.623	7.7424	7.8818	7.488	7.6896	7.668	7.514	7.6976	7.7662	7.6769	7.6252	7.6277	7.463	7.7819	7.5014	7.6078	7.6144	7.7185	7.674	7.6269	7.6109	7.6414	7.5336	7.5116	7.6937	7.5063	7.6068	7.7344	7.5994	7.7407	7.5632	7.8806	7.3593	7.8463	7.7895	7.6552	7.6431	7.4739	7.5061	7.6118	7.6008	7.7938	7.891	7.4209	7.5501	7.7674	7.7461	8.1528	8.3301	7.9051	7.616	7.6876	7.7644	7.6037	8.1603	8.1023	7.6598	7.582	7.9187	7.5723	8.0601	7.7563	7.7382	8.0067	8.885	7.5368	7.6921	7.851	8.855	7.6073	9.8478	8.9456	7.7274	7.7001	8.549	8.337	7.7194	8.3605	7.8602	8.9372	7.8544	7.7604	7.6346	7.7204	7.6589	8.2709	7.9366	8.3501	7.8292	7.6094	8.4261	8.287	7.5192	8.2399	8.0022	8.2462	8.0241	8.1859	7.5376	7.6773	7.5526	7.6754
ncam1	7.1098	7.3162	7.3228	7.1196	7.1775	7.1401	7.3004	7.1829	7.2126	7.3158	7.1663	7.1796	7.3055	7.1157	7.1332	7.2741	7.2865	7.2503	7.2123	7.5706	7.1084	7.136	7.4692	7.3549	7.2526	7.3003	7.3461	7.3148	7.3047	7.2658	7.1539	7.2286	7.241	7.5954	7.2598	7.3371	7.5948	7.4751	7.2295	7.2137	7.2317	7.2514	7.1359	7.1277	7.2344	7.2467	7.3	7.4394	7.2878	7.086	7.2009	7.4521	7.2348	7.2754	7.4381	7.2478	7.366	7.3683	7.2032	7.2394	7.2717	7.1888	7.0871	7.2658	7.1805	7.3086	7.4661	7.0237	7.048	7.1009	7.3713	7.1559	7.1071	7.3464	7.1698	7.2624	7.3976	7.3177	7.2893	7.4205	7.2146	7.2535	7.2344	7.193	7.3038	7.3729	7.334	7.2375	7.1375	7.3725	7.6892	7.3359	7.3172	7.3482	7.1866	7.3266	7.2545	7.1462	7.2369	7.0908	7.3204	7.1645	7.2679	7.4995	7.258	7.2902	7.2699	7.2242	7.3689	7.2335	7.0418	7.05	7.2726	7.1407	7.2133	7.1383	7.2019	7.1225	7.2435	7.2122	7.2874	7.3976
cd14	13.5066	13.7675	13.4893	13.2709	13.7833	12.8382	13.6792	13.6455	13.7532	13.3926	13.103	13.6573	13.5749	13.5429	13.6818	13.5163	13.6449	13.3879	13.9684	13.3872	13.3497	13.4259	13.061	13.2702	13.5419	13.6281	13.4244	13.4123	13.3537	13.1217	13.6499	13.1363	13.9144	12.9205	13.7543	13.2384	13.5385	13.9451	12.9353	13.7011	13.2759	13.6773	13.1625	13.3016	12.9336	13.4421	13.6419	13.4195	14.0939	13.8321	13.5572	13.2431	13.6867	13.3588	13.5485	13.3789	13.3656	13.7009	13.8168	13.0442	13.2267	12.3248	13.0251	13.4137	13.7666	11.801	13.418	13.2215	13.1305	13.5701	13.5604	13.5078	14.089	13.8726	12.9357	13.2452	13.5681	13.6095	13.3435	13.6051	13.8606	13.5888	13.6981	13.4152	13.3607	13.7456	13.7685	13.696	13.0568	13.7291	13.3756	12.7808	13.4616	13.5983	12.6029	13.2638	13.8226	13.1842	13.5618	13.5995	13.0764	13.7785	13.9743	13.6645	13.6705	13.0858	13.3481	13.4837	13.4165	13.4127	13.0282	13.0757	13.4565	13.0863	13.4173	13.4343	13.2002	12.4519	13.4658	13.6402	13.7395	14.0654
